Date,Open,High,Low,Close,Volume,Pips,Percent
28 Dec 2007 16:00,1.99616,2.01017,1.96721,1.97357,115816,-225.9,-1.1317
04 Jan 2008 16:00,1.97335,1.98271,1.94824,1.9562,174223,-171.5,-0.8691
11 Jan 2008 16:00,1.95657,1.97908,1.95127,1.95497,191748,-16.0,-0.0818
18 Jan 2008 16:00,1.95487,1.98488,1.9336,1.98268,191009,278.1,1.4226
25 Jan 2008 16:00,1.98249,1.99582,1.96425,1.96465,161929,-178.4,-0.8999
01 Feb 2008 16:00,1.9657,1.97866,1.9387,1.9454,166184,-203.0,-1.0327
08 Feb 2008 16:00,1.94575,1.97366,1.94016,1.9607,160666,149.5,0.7683
15 Feb 2008 16:00,1.95989,1.97075,1.93612,1.96644,154901,65.5,0.3342
22 Feb 2008 16:00,1.9663,1.99717,1.96151,1.98868,174841,223.8,1.1382
29 Feb 2008 16:00,1.98776,2.02159,1.97147,2.01302,167879,252.6,1.2708
07 Mar 2008 16:00,2.01396,2.03973,1.99936,2.01905,193340,50.9,0.2527
14 Mar 2008 16:00,2.0191,2.02729,1.97333,1.9809,166151,-382.0,-1.8919
21 Mar 2008 16:00,1.98172,2.01919,1.97581,1.994,156664,122.8,0.6197
28 Mar 2008 16:00,1.9942,2.00477,1.97282,1.99284,198130,-13.6,-0.0682
04 Apr 2008 16:00,1.99323,1.9952,1.96495,1.9686,179312,-246.3,-1.2357
11 Apr 2008 16:00,1.9681,1.99982,1.9599,1.9975,200218,294.0,1.4938
18 Apr 2008 16:00,1.99825,2.00258,1.96757,1.98534,199188,-129.1,-0.6461
25 Apr 2008 16:00,1.98436,1.99645,1.96212,1.97124,170936,-131.2,-0.6612
02 May 2008 16:00,1.97144,1.97831,1.94518,1.95342,160738,-180.2,-0.9141
09 May 2008 16:00,1.9517,1.96326,1.93629,1.95658,173624,48.8,0.25
16 May 2008 16:00,1.95647,1.98501,1.94532,1.97917,166576,227.0,1.1603
23 May 2008 16:00,1.97978,1.98458,1.9671,1.98181,143436,20.3,0.1025
30 May 2008 16:00,1.97962,1.98182,1.94545,1.97027,182153,-93.5,-0.4723
06 Jun 2008 16:00,1.97032,1.98002,1.94082,1.94712,184859,-232.0,-1.1775
13 Jun 2008 16:00,1.94712,1.979,1.94545,1.97553,178541,284.1,1.4591
20 Jun 2008 16:00,1.97422,1.99516,1.95843,1.99443,164692,202.1,1.0237
27 Jun 2008 16:00,1.99393,2.00057,1.97934,1.98181,161341,-121.2,-0.6078
04 Jul 2008 16:00,1.98176,1.99581,1.96474,1.98821,193252,64.5,0.3255
11 Jul 2008 16:00,1.98831,2.01481,1.98022,1.99835,218469,100.4,0.505
18 Jul 2008 16:00,1.99835,2.00752,1.98161,1.99114,206064,-72.1,-0.3608
25 Jul 2008 16:00,1.99049,1.99663,1.97231,1.97462,190479,-158.7,-0.7973
01 Aug 2008 16:00,1.97462,1.97572,1.91445,1.92046,214293,-541.6,-2.7428
