Date,Open,High,Low,Close,Volume,Pips,Percent
01 Jan 2008 16:00,3652.8,3690.7,3598.1,3598.1,563,-547000.0,-1.4975
02 Jan 2008 16:00,3611.1,3644.1,3607.2,3633.1,224,220000.0,0.6092
03 Jan 2008 16:00,3639.2,3660.1,3565.5,3569.5,256,-697000.0,-1.9153
06 Jan 2008 16:00,3568.9,3604.8,3557.9,3597.9,229,290000.0,0.8126
07 Jan 2008 16:00,3603.9,3635.9,3561.1,3561.1,239,-428000.0,-1.1876
08 Jan 2008 16:00,3586.1,3588.2,3548.3,3588.2,265,21000.0,0.0586
09 Jan 2008 16:00,3584.3,3587.3,3540.5,3577.4,251,-69000.0,-0.1925
10 Jan 2008 16:00,3549.5,3550.5,3509.7,3514.7,354,-348000.0,-0.9804
13 Jan 2008 16:00,3520.1,3551,3512.1,3531.1,319,110000.0,0.3125
14 Jan 2008 16:00,3513.2,3521.2,3437.5,3445.5,357,-677000.0,-1.927
15 Jan 2008 16:00,3423.6,3460.6,3392.7,3416.7,493,-69000.0,-0.2015
16 Jan 2008 16:00,3455.7,3467.6,3337.1,3347,471,-1087000.0,-3.1455
17 Jan 2008 16:00,3379,3434.9,3330.2,3345.2,542,-338000.0,-1.0003
20 Jan 2008 16:00,3295.7,3297.7,3115.2,3115.2,823,-1805000.0,-5.4768
21 Jan 2008 16:00,3022.5,3217,2953.7,3208.1,1124,1856000.0,6.1406
22 Jan 2008 16:00,3192.2,3250.1,3031.6,3183.3,1160,-89000.0,-0.2788
23 Jan 2008 16:00,3231.2,3251.3,3172.4,3251.3,803,201000.0,0.6221
24 Jan 2008 16:00,3292.2,3312.2,3182.5,3202.5,767,-897000.0,-2.7246
27 Jan 2008 16:00,3162.9,3221.9,3148,3218.9,308,560000.0,1.7705
28 Jan 2008 16:00,3215.9,3254.9,3206,3241,270,251000.0,0.7805
29 Jan 2008 16:00,3219.1,3257.1,3203.2,3249.1,195,300000.0,0.9319
30 Jan 2008 16:00,3209.2,3247.2,3133.4,3234.3,425,251000.0,0.7821
31 Jan 2008 16:00,3256.3,3308.2,3255.3,3306.2,486,499000.0,1.5324
03 Feb 2008 16:00,3317.6,3317.6,3275.7,3283.7,214,-339000.0,-1.0218
04 Feb 2008 16:00,3276.8,3282.8,3150.1,3150.1,245,-1267000.0,-3.8666
05 Feb 2008 16:00,3173.1,3210.1,3153.1,3186.1,299,130000.0,0.4097
06 Feb 2008 16:00,3180.2,3191.2,3115.4,3173.3,325,-69000.0,-0.217
07 Feb 2008 16:00,3178.4,3187.4,3124.5,3151.5,241,-269000.0,-0.8463
10 Feb 2008 16:00,3127.9,3159.8,3105.9,3122.9,335,-50000.0,-0.1599
11 Feb 2008 16:00,3162.9,3232.9,3120,3217.9,308,550000.0,1.7389
12 Feb 2008 16:00,3201,3256,3194,3243,201,420000.0,1.3121
13 Feb 2008 16:00,3271,3271,3213.2,3216.2,207,-548000.0,-1.6753
14 Feb 2008 16:00,3219.2,3232.2,3141.4,3164.4,253,-548000.0,-1.7023
17 Feb 2008 16:00,3179.7,3231.7,3179.7,3221.7,112,420000.0,1.3209
18 Feb 2008 16:00,3195.8,3260.8,3182.8,3208.9,248,131000.0,0.4099
19 Feb 2008 16:00,3184,3225,3167,3224,295,400000.0,1.2563
20 Feb 2008 16:00,3213.1,3250,3201.1,3209.1,217,-40000.0,-0.1245
21 Feb 2008 16:00,3183.2,3228.2,3173.3,3222.3,233,391000.0,1.2283
24 Feb 2008 16:00,3227.6,3258.6,3212.6,3249.6,177,220000.0,0.6816
25 Feb 2008 16:00,3258.7,3317.7,3252.7,3297.7,216,390000.0,1.1968
26 Feb 2008 16:00,3303.8,3303.8,3243.9,3270.9,265,-329000.0,-0.9958
27 Feb 2008 16:00,3266,3285.9,3220.1,3227.1,233,-389000.0,-1.1911
28 Feb 2008 16:00,3205.2,3224.1,3136.3,3144.3,297,-609000.0,-1.9
02 Mar 2008 16:00,3128.6,3152.6,3113.6,3137.7,262,91000.0,0.2909
03 Mar 2008 16:00,3134.7,3159.7,3067.8,3107.8,253,-269000.0,-0.8581
04 Mar 2008 16:00,3113.9,3142.9,3095.9,3127,180,131000.0,0.4207
05 Mar 2008 16:00,3139,3139,3075.1,3075.1,251,-639000.0,-2.0357
06 Mar 2008 16:00,3048.2,3078.2,3025.2,3045.3,319,-29000.0,-0.0951
09 Mar 2008 16:00,3050.6,3060.6,3006.6,3009.7,204,-409000.0,-1.3407
10 Mar 2008 16:00,3030.7,3115.7,3020.7,3115.7,357,850000.0,2.8046
11 Mar 2008 16:00,3100.8,3124.8,3067.9,3067.9,169,-329000.0,-1.061
12 Mar 2008 16:00,3043,3062,3008,3043,300,0.0,0.0
13 Mar 2008 16:00,3049.1,3105.1,2965.2,2993.2,483,-559000.0,-1.8333
16 Mar 2008 16:00,2940.5,2940.5,2868.5,2906.6,530,-339000.0,-1.1529
17 Mar 2008 16:00,2927.6,2998.7,2913.6,2998.7,405,711000.0,2.4286
18 Mar 2008 16:00,3015.7,3015.7,2900.8,2905.8,290,-1099000.0,-3.6443
19 Mar 2008 16:00,2906,2963.3,2895.9,2963.3,818,573000.0,1.9718
24 Mar 2008 16:00,3020.7,3031.7,2987.4,3024.6,450,39000.0,0.1291
25 Mar 2008 16:00,3005.3,3018.4,2978.1,2989.1,209,-162000.0,-0.539
26 Mar 2008 16:00,2989,3052.4,2989,3004,215,150000.0,0.5018
27 Mar 2008 16:00,3031.1,3039.1,3004.8,3005.8,144,-253000.0,-0.8347
30 Mar 2008 16:00,2975,3010.2,2946.9,3004.1,215,291000.0,0.9782
31 Mar 2008 16:00,2969.8,3146.7,2969.8,3143.7,266,1739000.0,5.8556
01 Apr 2008 16:00,3142.6,3161.6,3114.4,3153.5,280,109000.0,0.3468
02 Apr 2008 16:00,3158.5,3167.4,3128.2,3155.3,234,-32000.0,-0.1013
03 Apr 2008 16:00,3156.2,3170.2,3127,3158.1,204,19000.0,0.0602
06 Apr 2008 16:00,3183.6,3197.6,3178.5,3181.5,87,-21000.0,-0.066
07 Apr 2008 16:00,3169.3,3169.3,3141.1,3166.2,105,-31000.0,-0.0978
08 Apr 2008 16:00,3150,3168,3121.7,3128.8,137,-212000.0,-0.673
09 Apr 2008 16:00,3141.7,3142.7,3088.4,3136.6,166,-51000.0,-0.1623
10 Apr 2008 16:00,3162.6,3162.6,3055.9,3060.9,196,-1017000.0,-3.2157
13 Apr 2008 16:00,3044.3,3067.3,3034.2,3060.2,130,159000.0,0.5223
14 Apr 2008 16:00,3072.2,3086.2,3045,3086.2,130,140000.0,0.4557
15 Apr 2008 16:00,3096.1,3146.2,3082,3145.2,174,491000.0,1.5859
16 Apr 2008 16:00,3141.1,3141.1,3082.7,3112.8,207,-283000.0,-0.901
17 Apr 2008 16:00,3107.7,3177.9,3107.7,3164.8,184,571000.0,1.8374
20 Apr 2008 16:00,3162.2,3184.3,3130,3148.1,164,-141000.0,-0.4459
21 Apr 2008 16:00,3121.8,3145.9,3106.6,3107.6,125,-142000.0,-0.4549
22 Apr 2008 16:00,3130.6,3141.7,3088.4,3124.5,168,-61000.0,-0.1949
23 Apr 2008 16:00,3112.3,3172.4,3099.2,3164.4,211,521000.0,1.674
24 Apr 2008 16:00,3164.3,3207.4,3164.3,3193.3,133,290000.0,0.9165
27 Apr 2008 16:00,3196.7,3221.8,3196.7,3202.6,134,59000.0,0.1846
28 Apr 2008 16:00,3192.5,3212.5,3179.3,3190.3,223,-22000.0,-0.0689
29 Apr 2008 16:00,3193.2,3225.3,3176.1,3219.2,145,260000.0,0.8142
01 May 2008 16:00,3258,3292,3249.9,3269.9,189,119000.0,0.3653
04 May 2008 16:00,3272.3,3275.3,3258.2,3265.1,132,-72000.0,-0.22
05 May 2008 16:00,3268,3274.1,3225.8,3260.9,102,-71000.0,-0.2173
06 May 2008 16:00,3259.8,3281.8,3234.6,3236.6,96,-232000.0,-0.7117
07 May 2008 16:00,3246.5,3267.5,3240.4,3252.4,141,59000.0,0.1817
08 May 2008 16:00,3239.2,3240.2,3198.1,3213,136,-262000.0,-0.8088
11 May 2008 16:00,3232.5,3244.5,3217.3,3244.4,79,119000.0,0.3681
12 May 2008 16:00,3239.2,3241.3,3199.1,3225.1,156,-141000.0,-0.4353
13 May 2008 16:00,3234,3259,3220.9,3248.9,158,149000.0,0.4607
14 May 2008 16:00,3238.8,3286.8,3216.7,3286.8,154,480000.0,1.482
15 May 2008 16:00,3277.6,3298.6,3261.5,3274.5,248,-31000.0,-0.0946
18 May 2008 16:00,3277.9,3319.9,3269.8,3310.8,159,329000.0,1.0037
19 May 2008 16:00,3293.7,3293.7,3234.4,3234.4,211,-593000.0,-1.8004
20 May 2008 16:00,3253.3,3259.3,3192.1,3192.1,146,-612000.0,-1.8812
21 May 2008 16:00,3195,3251,3195,3230.9,181,359000.0,1.1236
22 May 2008 16:00,3219.8,3219.8,3167.6,3168.5,157,-513000.0,-1.5933
25 May 2008 16:00,3171,3177.9,3165,3171.9,86,9000.0,0.0284
26 May 2008 16:00,3177.7,3185.8,3144.6,3156.6,181,-211000.0,-0.664
27 May 2008 16:00,3166.5,3192.5,3153.5,3183.4,125,169000.0,0.5337
28 May 2008 16:00,3184.3,3214.2,3170.2,3206.2,121,219000.0,0.6877
29 May 2008 16:00,3198.1,3208,3175.9,3182.9,221,-152000.0,-0.4753
01 Jun 2008 16:00,3185.3,3185.3,3138.2,3147.2,344,-381000.0,-1.1961
02 Jun 2008 16:00,3146,3182,3146,3162.9,96,169000.0,0.5372
03 Jun 2008 16:00,3151.8,3151.8,3109.6,3115.6,183,-362000.0,-1.1486
04 Jun 2008 16:00,3127.5,3146.6,3107.5,3138.4,188,109000.0,0.3485
05 Jun 2008 16:00,3136.3,3153.3,3024.1,3024.1,302,-1122000.0,-3.5775
08 Jun 2008 16:00,3042.5,3068.5,3024.4,3032.4,251,-101000.0,-0.332
09 Jun 2008 16:00,3013.3,3050.2,3011.3,3040.2,184,269000.0,0.8927
10 Jun 2008 16:00,3042.1,3050.1,2968,2980.9,281,-612000.0,-2.0118
11 Jun 2008 16:00,2984.8,3009.8,2977.8,2997.7,159,129000.0,0.4322
12 Jun 2008 16:00,2992.6,3032.5,2975.6,3015.5,160,229000.0,0.7652
15 Jun 2008 16:00,3041.9,3041.9,2988.9,3020.8,179,-211000.0,-0.6936
16 Jun 2008 16:00,3019.7,3057.7,3019.7,3027.6,174,79000.0,0.2616
17 Jun 2008 16:00,3010.5,3014.5,2979.4,2995.4,166,-151000.0,-0.5016
18 Jun 2008 16:00,2975.3,3007.2,2973.2,2990.1,241,148000.0,0.4974
19 Jun 2008 16:00,2990,2990,2902.4,2935.3,609,-547000.0,-1.8294
22 Jun 2008 16:00,2935.7,2951.7,2921.7,2946.7,273,110000.0,0.3747
23 Jun 2008 16:00,2950.7,2957.7,2897,2937.9,344,-128000.0,-0.4338
24 Jun 2008 16:00,2940.9,2970.9,2936.9,2958.9,226,180000.0,0.6121
25 Jun 2008 16:00,2939.1,2943,2877.4,2878.4,273,-607000.0,-2.0653
26 Jun 2008 16:00,2887.4,2894.4,2849.6,2858.6,338,-288000.0,-0.9974
29 Jun 2008 16:00,2876.9,2910.8,2858.9,2902.8,271,259000.0,0.9003
30 Jun 2008 16:00,2895.9,2901.9,2813.3,2862.1,268,-338000.0,-1.1672
01 Jul 2008 16:00,2860.2,2893.1,2816.4,2816.4,239,-438000.0,-1.5314
