Date,Open,High,Low,Close,Volume,Pips,Percent
28 Dec 2007 16:00,1475.8,1479.8,1409.5,1414.2,61090,-616000.0,-4.174
04 Jan 2008 16:00,1414.2,1429.8,1377.5,1400.6,107192,-136000.0,-0.9617
11 Jan 2008 16:00,1401.3,1416.8,1309.5,1319.2,114056,-821000.0,-5.8588
18 Jan 2008 16:00,1321.6,1364.7,1249.8,1327.9,140208,63000.0,0.4767
25 Jan 2008 16:00,1330.6,1392.8,1305,1391.3,113216,607000.0,4.5619
01 Feb 2008 16:00,1392.1,1395.1,1308.5,1326.8,106299,-653000.0,-4.6908
08 Feb 2008 16:00,1325.5,1367.7,1316.3,1347.4,96513,219000.0,1.6522
15 Feb 2008 16:00,1346.7,1366.5,1324.2,1352.7,80231,60000.0,0.4455
22 Feb 2008 16:00,1351.6,1387.3,1323.2,1332.9,93999,-187000.0,-1.3835
29 Feb 2008 16:00,1327.4,1343.4,1280.9,1292.2,108066,-352000.0,-2.6518
07 Mar 2008 16:00,1290.6,1333.3,1271.2,1291.3,100151,7000.0,0.0542
14 Mar 2008 16:00,1290.5,1342,1252.6,1323.2,48427,327000.0,2.5339
21 Mar 2008 16:00,1324.3,1359.8,1312.4,1316.6,88218,-77000.0,-0.5814
28 Mar 2008 16:00,1317.4,1385.4,1308,1370.5,89816,531000.0,4.0307
04 Apr 2008 16:00,1371.3,1387.5,1330.4,1334.1,84136,-372000.0,-2.7128
11 Apr 2008 16:00,1333.9,1397,1323.7,1386,81724,521000.0,3.9058
18 Apr 2008 16:00,1387.8,1399.6,1367.4,1396.4,81525,86000.0,0.6197
25 Apr 2008 16:00,1397.7,1425.7,1381.5,1415,74162,173000.0,1.2377
02 May 2008 16:00,1412.3,1422.8,1380.9,1388.2,76041,-241000.0,-1.7064
09 May 2008 16:00,1387,1428.8,1385.5,1424.8,72412,378000.0,2.7253
16 May 2008 16:00,1424.6,1440.1,1372.2,1373.4,79248,-512000.0,-3.594
23 May 2008 16:00,1373.7,1406.5,1370,1400.1,58054,264000.0,1.9218
30 May 2008 16:00,1400.6,1410,1358.2,1358.5,83085,-421000.0,-3.0059
06 Jun 2008 16:00,1358.5,1371.3,1330.8,1356.4,75399,-21000.0,-0.1546
13 Jun 2008 16:00,1356.4,1369.9,1314.5,1317.5,33523,-389000.0,-2.8679
20 Jun 2008 16:00,1320,1336.8,1272.1,1279.6,89704,-404000.0,-3.0606
27 Jun 2008 16:00,1280.8,1294.1,1251.4,1256.2,76621,-246000.0,-1.9207
04 Jul 2008 16:00,1258.2,1278.2,1225,1239.2,108406,-190000.0,-1.5101
11 Jul 2008 16:00,1239.7,1262.5,1200.3,1260,111183,203000.0,1.6375
18 Jul 2008 16:00,1258.8,1290.5,1246.8,1253.3,86373,-55000.0,-0.4369
25 Jul 2008 16:00,1254.8,1289.3,1231.3,1259.4,85971,46000.0,0.3666
01 Aug 2008 16:00,1260.6,1297.7,1245.9,1292.4,80040,318000.0,2.5226
08 Aug 2008 16:00,1291.4,1313.2,1274.2,1299.5,78994,81000.0,0.6272
15 Aug 2008 16:00,1297.5,1305.5,1260.5,1292,77253,-55000.0,-0.4239
22 Aug 2008 16:00,1291,1299.8,1262.6,1282.8,69522,-82000.0,-0.6352
29 Aug 2008 16:00,1281.6,1303.4,1216.6,1240.1,77857,-415000.0,-3.2381
05 Sep 2008 16:00,1263.2,1281.9,1211.4,1257.5,98533,-57000.0,-0.4512
12 Sep 2008 16:00,1230,1276.7,1133,1241.8,79881,118000.0,0.9593
19 Sep 2008 16:00,1239,1245.2,1175.9,1210.3,129025,-287000.0,-2.3164
26 Sep 2008 16:00,1215.4,1216.7,1099.1,1105.3,142405,-1101000.0,-9.0587
03 Oct 2008 16:00,1099.9,1100.2,835.2,885.1,199319,-2148000.0,-19.529
10 Oct 2008 16:00,906.8,1063.7,863.1,930.7,190086,239000.0,2.6356
17 Oct 2008 16:00,935,990.2,840,866.1,162391,-689000.0,-7.369
24 Oct 2008 16:00,862.5,981.9,823.1,963.5,175020,1010000.0,11.7101
31 Oct 2008 16:00,964,1006.6,895.6,935.3,142879,-287000.0,-2.9772
07 Nov 2008 16:00,939.6,960.9,815.5,859.7,149149,-799000.0,-8.5036
14 Nov 2008 16:00,861,880.5,738.1,790,164953,-710000.0,-8.2462
21 Nov 2008 16:00,800.1,895.4,782.4,893.7,112269,936000.0,11.6985
28 Nov 2008 16:00,896.5,896.5,812.4,871,145098,-255000.0,-2.8444
05 Dec 2008 16:00,871.8,918.6,828.7,885.2,128706,134000.0,1.537
12 Dec 2008 16:00,883.3,919.2,857.1,886.4,56367,31000.0,0.351
19 Dec 2008 16:00,889.1,896.4,857.4,874,48175,-151000.0,-1.6983
26 Dec 2008 16:00,873.4,937.2,857.5,930.4,57003,570000.0,6.5262
02 Jan 2009 16:00,929,946.5,886.5,888.8,102218,-402000.0,-4.3272
09 Jan 2009 16:00,888.7,889.2,816,852,118650,-367000.0,-4.1296
16 Jan 2009 16:00,854.9,869,800.4,826.1,114400,-288000.0,-3.3688
23 Jan 2009 16:00,826.2,878.2,813.4,828.5,115593,23000.0,0.2784
30 Jan 2009 16:00,826.1,871.5,808.5,870.5,111052,444000.0,5.3747
06 Feb 2009 16:00,870.1,875.1,807.3,821.8,111032,-483000.0,-5.5511
13 Feb 2009 16:00,815.6,820.1,754,771.1,99296,-445000.0,-5.4561
20 Feb 2009 16:00,771.2,787.5,731.5,733.9,124177,-373000.0,-4.8366
27 Feb 2009 16:00,732.1,734.3,666.3,688.8,131120,-433000.0,-5.9145
06 Mar 2009 16:00,689.3,761.6,671.2,758.8,103156,695000.0,10.0827
13 Mar 2009 16:00,755,805.3,749.6,767.1,46625,121000.0,1.6026
20 Mar 2009 16:00,770.3,834.2,769.1,818.8,115843,485000.0,6.2962
27 Mar 2009 16:00,816,847.4,778.8,844.1,115670,281000.0,3.4436
03 Apr 2009 16:00,843.3,857.7,805.3,855.7,85200,124000.0,1.4704
10 Apr 2009 16:00,851.8,874.9,834.6,869.9,102164,181000.0,2.1249
17 Apr 2009 16:00,868.3,871.3,825.5,869,113542,7000.0,0.0806
24 Apr 2009 16:00,865.7,889.3,841,878.7,104402,130000.0,1.5017
01 May 2009 16:00,878.1,930.6,878.1,926.3,108303,482000.0,5.4891
08 May 2009 16:00,922.9,924.9,878.4,884.4,102960,-385000.0,-4.1716
15 May 2009 16:00,883.8,925,876.7,886.5,97680,27000.0,0.3055
22 May 2009 16:00,886.2,926,877.9,923,78244,368000.0,4.1526
29 May 2009 16:00,921.1,958.2,917.4,940.9,90859,198000.0,2.1496
05 Jun 2009 16:00,940.1,956.9,926.3,945.3,73496,52000.0,0.5531
12 Jun 2009 16:00,943,943,903.6,921,32950,-220000.0,-2.333
19 Jun 2009 16:00,919.3,924.1,888.8,918.3,89832,-10000.0,-0.1088
26 Jun 2009 16:00,917.4,932.6,896.8,897.6,64416,-198000.0,-2.1583
03 Jul 2009 16:00,896,902.2,869,877.6,85680,-184000.0,-2.0536
10 Jul 2009 16:00,878.3,944.3,869,941,88711,627000.0,7.1388
17 Jul 2009 16:00,940.4,982.3,937.1,982.3,85294,419000.0,4.4556
24 Jul 2009 16:00,980.1,997,967,984.6,84259,45000.0,0.4591
31 Jul 2009 16:00,985.5,1018.5,984.7,1009,85915,235000.0,2.3846
07 Aug 2009 16:00,1008.1,1017.9,988.2,1008.3,82069,2000.0,0.0198
14 Aug 2009 16:00,1006.2,1028.7,977.3,1027.2,85552,210000.0,2.0871
21 Aug 2009 16:00,1026.6,1040,1016.1,1028.8,83088,22000.0,0.2143
28 Aug 2009 16:00,1027.6,1032.1,991.9,1014.8,83906,-128000.0,-1.2456
04 Sep 2009 16:00,1014.2,1048.7,1012.9,1042.2,52265,280000.0,2.7608
11 Sep 2009 16:00,1040.8,1075.6,1030.3,1066.5,29845,257000.0,2.4693
18 Sep 2009 16:00,1064.8,1081.2,1041.4,1046.2,83087,-186000.0,-1.7468
25 Sep 2009 16:00,1047.3,1070.8,1016.6,1026.6,89780,-207000.0,-1.9765
02 Oct 2009 16:00,1026.3,1072.9,1024,1072.7,79489,464000.0,4.5211
09 Oct 2009 16:00,1072,1099.6,1067.2,1086.3,77851,143000.0,1.334
16 Oct 2009 16:00,1084.1,1102.8,1073.9,1080,86954,-41000.0,-0.3782
23 Oct 2009 16:00,1079.9,1091.9,1032.5,1035,96836,-449000.0,-4.1578
30 Oct 2009 16:00,1034.1,1071.9,1028.8,1069.1,95834,350000.0,3.3846
06 Nov 2009 16:00,1068.3,1105.7,1067.5,1093.7,80970,254000.0,2.3776
13 Nov 2009 16:00,1094.1,1114.3,1085.3,1091.8,76400,-23000.0,-0.2102
20 Nov 2009 16:00,1091.4,1113.1,1068.3,1090.6,61503,-8000.0,-0.0733
27 Nov 2009 16:00,1092.7,1119.9,1085.7,1109.4,83192,167000.0,1.5283
04 Dec 2009 16:00,1108.8,1111.5,1085.6,1108.9,64131,1000.0,0.009
11 Dec 2009 16:00,1107.8,1118.3,1093.2,1102.5,26212,-53000.0,-0.4784
18 Dec 2009 16:00,1103.4,1127,1101.1,1126.8,36906,234000.0,2.1207
25 Dec 2009 16:00,1124.8,1132.5,1114.1,1117.1,32113,-77000.0,-0.6846
01 Jan 2010 16:00,1117.7,1145.5,1117.2,1145.3,61729,276000.0,2.4694
08 Jan 2010 16:00,1145.4,1151.7,1130.9,1135.6,68431,-98000.0,-0.8556
15 Jan 2010 16:00,1135,1150.2,1089.1,1094.4,74152,-406000.0,-3.5771
22 Jan 2010 16:00,1096.8,1106.1,1069,1071.5,97036,-253000.0,-2.3067
29 Jan 2010 16:00,1072.4,1103.8,1042.8,1062.1,93433,-103000.0,-0.9605
05 Feb 2010 16:00,1064,1081.6,1054.9,1080.8,92922,168000.0,1.5789
12 Feb 2010 16:00,1079.2,1112.5,1075.2,1107.7,63739,285000.0,2.6408
19 Feb 2010 16:00,1107.3,1114.1,1085.6,1106.3,77479,-10000.0,-0.0903
26 Feb 2010 16:00,1106.5,1139.5,1105.2,1137.2,68646,307000.0,2.7745
05 Mar 2010 16:00,1136.9,1157.1,1132,1151.6,55507,147000.0,1.293
12 Mar 2010 16:00,1151.3,1170.3,1141.5,1161.5,23973,102000.0,0.886
19 Mar 2010 16:00,1154.8,1181.4,1151.8,1168.3,68981,135000.0,1.169
26 Mar 2010 16:00,1169.5,1183,1165.8,1182.2,51784,127000.0,1.0859
02 Apr 2010 16:00,1183.1,1197.1,1175.4,1197.1,61919,140000.0,1.1833
09 Apr 2010 16:00,1198.8,1214.3,1186.4,1193.4,69022,-54000.0,-0.4505
