Date,Open,High,Low,Close,Volume,Pips,Percent
17 Apr 2008 16:00,1.99115,1.99982,1.98786,1.9975,36645,63.5,0.3189
19 Apr 2008 16:00,1.99825,1.999,1.9961,1.9961,257,-21.5,-0.1076
20 Apr 2008 16:00,1.9961,2.00258,1.9775,1.98017,36296,-159.3,-0.7981
21 Apr 2008 16:00,1.98008,1.99968,1.97445,1.99501,40515,149.3,0.754
22 Apr 2008 16:00,1.99518,1.99724,1.97728,1.98025,36022,-149.3,-0.7483
23 Apr 2008 16:00,1.9802,1.9815,1.96844,1.97381,42892,-63.9,-0.3227
24 Apr 2008 16:00,1.97386,1.98891,1.96757,1.98534,43206,114.8,0.5816
26 Apr 2008 16:00,1.98436,1.98485,1.98289,1.98371,265,-6.5,-0.0328
27 Apr 2008 16:00,1.98371,1.99645,1.97805,1.99119,33945,74.8,0.3771
28 Apr 2008 16:00,1.99128,1.99183,1.96658,1.96959,34465,-216.9,-1.0892
29 Apr 2008 16:00,1.96958,1.98937,1.96212,1.9867,37099,171.2,0.8692
30 Apr 2008 16:00,1.98645,1.99083,1.97118,1.97463,27042,-118.2,-0.595
01 May 2008 16:00,1.97463,1.98965,1.97042,1.97124,38120,-33.9,-0.1717
03 May 2008 16:00,1.97144,1.97245,1.97144,1.9724,245,9.6,0.0487
04 May 2008 16:00,1.9724,1.97831,1.96543,1.97185,19634,-5.5,-0.0279
05 May 2008 16:00,1.97175,1.97707,1.96348,1.97353,32382,17.8,0.0903
06 May 2008 16:00,1.97355,1.9736,1.95027,1.95355,35832,-200.0,-1.0134
07 May 2008 16:00,1.95355,1.96195,1.95002,1.95392,39941,3.7,0.0189
08 May 2008 16:00,1.95392,1.9569,1.94518,1.95342,32704,-5.0,-0.0256
10 May 2008 16:00,1.9517,1.95238,1.95015,1.95055,337,-11.5,-0.0589
11 May 2008 16:00,1.95055,1.96326,1.9441,1.95747,34176,69.2,0.3548
12 May 2008 16:00,1.95772,1.95787,1.9418,1.94537,37587,-123.5,-0.6308
13 May 2008 16:00,1.94528,1.94732,1.93629,1.94567,34780,3.9,0.02
14 May 2008 16:00,1.94567,1.95017,1.94033,1.9473,34845,16.3,0.0838
15 May 2008 16:00,1.9473,1.95972,1.94402,1.95658,31899,92.8,0.4766
16 May 2008 16:00,1.95647,1.95647,1.95647,1.95647,1,0.0,0.0
17 May 2008 16:00,1.95657,1.95667,1.95372,1.95632,301,-2.5,-0.0128
18 May 2008 16:00,1.95632,1.96225,1.94532,1.94875,30640,-75.7,-0.387
19 May 2008 16:00,1.9486,1.97176,1.94788,1.96827,37888,196.7,1.0094
20 May 2008 16:00,1.96818,1.97308,1.961,1.97308,34009,49.0,0.249
21 May 2008 16:00,1.9731,1.98478,1.96825,1.98012,36420,70.2,0.3558
22 May 2008 16:00,1.98016,1.98501,1.9754,1.97917,27317,-9.9,-0.05
24 May 2008 16:00,1.97978,1.9804,1.97943,1.97943,81,-3.5,-0.0177
25 May 2008 16:00,1.97942,1.98304,1.97577,1.98196,12271,25.4,0.1283
26 May 2008 16:00,1.98198,1.98458,1.97133,1.97613,29908,-58.5,-0.2952
27 May 2008 16:00,1.97652,1.98265,1.97028,1.9812,32259,46.8,0.2368
28 May 2008 16:00,1.9812,1.98173,1.9671,1.97635,35332,-48.5,-0.2448
29 May 2008 16:00,1.97635,1.9819,1.96823,1.98181,33585,54.6,0.2763
31 May 2008 16:00,1.97962,1.98182,1.9714,1.97277,973,-68.5,-0.346
01 Jun 2008 16:00,1.97272,1.97717,1.95935,1.96696,36464,-57.6,-0.292
02 Jun 2008 16:00,1.96716,1.97398,1.96028,1.96314,36820,-40.2,-0.2044
03 Jun 2008 16:00,1.96314,1.96356,1.95265,1.95555,33816,-75.9,-0.3866
04 Jun 2008 16:00,1.95547,1.95955,1.94545,1.95816,38332,26.9,0.1376
05 Jun 2008 16:00,1.95796,1.97335,1.95294,1.97027,35748,123.1,0.6287
06 Jun 2008 16:00,1.97032,1.97032,1.97032,1.97032,2,0.0,0.0
07 Jun 2008 16:00,1.97032,1.97032,1.96547,1.96857,485,-17.5,-0.0888
08 Jun 2008 16:00,1.96857,1.98002,1.96693,1.97481,39433,62.4,0.317
09 Jun 2008 16:00,1.97481,1.97555,1.95181,1.95428,38462,-205.3,-1.0396
10 Jun 2008 16:00,1.95432,1.96658,1.94892,1.96305,32670,87.3,0.4467
11 Jun 2008 16:00,1.96295,1.96435,1.9432,1.9463,36503,-166.5,-0.8482
12 Jun 2008 16:00,1.94629,1.95124,1.94082,1.94712,37304,8.3,0.0426
13 Jun 2008 16:00,1.94712,1.94712,1.94681,1.94682,5,-3.0,-0.0154
14 Jun 2008 16:00,1.94682,1.95547,1.94682,1.9485,464,16.8,0.0863
15 Jun 2008 16:00,1.9485,1.96863,1.94545,1.96301,32757,145.1,0.7447
16 Jun 2008 16:00,1.96297,1.96973,1.9469,1.95671,37794,-62.6,-0.3189
17 Jun 2008 16:00,1.95671,1.96106,1.94775,1.95979,35046,30.8,0.1574
18 Jun 2008 16:00,1.95978,1.97436,1.95768,1.97208,40617,123.0,0.6276
19 Jun 2008 16:00,1.97199,1.979,1.96965,1.97553,31858,35.4,0.1795
21 Jun 2008 16:00,1.97422,1.97487,1.97377,1.97417,306,-0.5,-0.0025
22 Jun 2008 16:00,1.97412,1.97555,1.95843,1.9652,28243,-89.2,-0.4518
23 Jun 2008 16:00,1.96515,1.97222,1.96221,1.97077,33469,56.2,0.286
24 Jun 2008 16:00,1.97087,1.97688,1.96482,1.975,31265,41.3,0.2096
25 Jun 2008 16:00,1.975,1.98933,1.97129,1.98874,37939,137.4,0.6957
26 Jun 2008 16:00,1.98874,1.99516,1.97902,1.99443,33470,56.9,0.2861
28 Jun 2008 16:00,1.99393,1.99433,1.99393,1.99428,67,3.5,0.0176
29 Jun 2008 16:00,1.99428,1.99655,1.98792,1.99221,31383,-20.7,-0.1038
30 Jun 2008 16:00,1.99217,2.00057,1.9885,1.9947,34410,25.3,0.127
01 Jul 2008 16:00,1.99468,1.99733,1.98448,1.99288,34241,-18.0,-0.0902
02 Jul 2008 16:00,1.99288,1.99363,1.9799,1.98323,34734,-96.5,-0.4842
03 Jul 2008 16:00,1.98312,1.98463,1.97934,1.98181,26506,-13.1,-0.0661
05 Jul 2008 16:00,1.98176,1.98181,1.98146,1.98181,39,0.5,0.0025
06 Jul 2008 16:00,1.98181,1.9824,1.96474,1.97595,36397,-58.6,-0.2957
07 Jul 2008 16:00,1.97595,1.9796,1.96648,1.96941,38531,-65.4,-0.331
08 Jul 2008 16:00,1.9694,1.98316,1.96709,1.98305,39957,136.5,0.6931
09 Jul 2008 16:00,1.98302,1.98361,1.97121,1.97774,41078,-52.8,-0.2663
10 Jul 2008 16:00,1.97789,1.99581,1.97517,1.98821,37250,103.2,0.5218
11 Jul 2008 16:00,1.98831,1.98831,1.98831,1.98831,2,0.0,0.0
12 Jul 2008 16:00,1.98883,1.99076,1.98883,1.99031,378,14.8,0.0744
13 Jul 2008 16:00,1.99046,1.99614,1.98022,1.99495,40848,44.9,0.2256
14 Jul 2008 16:00,1.99495,2.01481,1.99265,2.00569,48104,107.4,0.5384
15 Jul 2008 16:00,2.00559,2.00953,1.99586,1.99875,44699,-68.4,-0.341
16 Jul 2008 16:00,1.99874,2.00706,1.99476,2.00349,45140,47.5,0.2376
17 Jul 2008 16:00,2.00349,2.00365,1.9905,1.99835,39298,-51.4,-0.2566
18 Jul 2008 16:00,1.99835,1.99835,1.99835,1.99835,1,0.0,0.0
19 Jul 2008 16:00,1.997,1.99804,1.997,1.99775,182,7.5,0.0376
20 Jul 2008 16:00,1.99775,2.00367,1.99059,2.0031,34120,53.5,0.2678
21 Jul 2008 16:00,2.0031,2.00752,1.98958,1.99148,41932,-116.2,-0.5801
22 Jul 2008 16:00,1.99152,2.00298,1.9901,1.99941,43905,78.9,0.3962
23 Jul 2008 16:00,1.99941,1.99955,1.98161,1.98659,43824,-128.2,-0.6412
24 Jul 2008 16:00,1.98659,1.99772,1.98292,1.99114,42100,45.5,0.229
26 Jul 2008 16:00,1.99049,1.9926,1.98978,1.99136,144,8.7,0.0437
27 Jul 2008 16:00,1.99136,1.99625,1.9839,1.9936,37488,22.4,0.1125
28 Jul 2008 16:00,1.9936,1.99663,1.97606,1.97869,36846,-149.1,-0.7479
29 Jul 2008 16:00,1.97869,1.9842,1.97447,1.98157,41218,28.8,0.1456
30 Jul 2008 16:00,1.98157,1.99289,1.97794,1.98403,36323,24.6,0.1241
31 Jul 2008 16:00,1.98403,1.98403,1.97231,1.97462,38460,-94.1,-0.4743
01 Aug 2008 16:00,1.97462,1.97462,1.97462,1.97462,1,0.0,0.0
02 Aug 2008 16:00,1.9749,1.97497,1.97345,1.97367,19,-12.3,-0.0623
03 Aug 2008 16:00,1.97377,1.97572,1.95993,1.96205,29529,-117.2,-0.5938
04 Aug 2008 16:00,1.96205,1.9624,1.95135,1.95468,41479,-73.7,-0.3756
05 Aug 2008 16:00,1.95468,1.95949,1.94665,1.94765,46754,-70.3,-0.3596
06 Aug 2008 16:00,1.94765,1.95369,1.9419,1.94383,42955,-38.2,-0.1961
07 Aug 2008 16:00,1.94379,1.94379,1.91445,1.92046,53556,-233.3,-1.2002
09 Aug 2008 16:00,1.92072,1.92097,1.91107,1.91172,721,-90.0,-0.4686
10 Aug 2008 16:00,1.91172,1.92547,1.90658,1.91081,50383,-9.1,-0.0476
11 Aug 2008 16:00,1.91081,1.91203,1.89518,1.89671,47936,-141.0,-0.7379
12 Aug 2008 16:00,1.89671,1.90332,1.86391,1.87029,53453,-264.2,-1.3929
13 Aug 2008 16:00,1.87029,1.87864,1.86177,1.86957,44786,-7.2,-0.0385
14 Aug 2008 16:00,1.86957,1.86967,1.85103,1.8658,40608,-37.7,-0.2017
15 Aug 2008 16:00,1.86575,1.86575,1.86575,1.86575,1,0.0,0.0
