Date,Open,High,Low,Close,Volume,Pips,Percent
25 May 2008 16:00,1.57627,1.57915,1.57413,1.57694,14181,6.7,0.0425
26 May 2008 16:00,1.57692,1.58176,1.56817,1.56905,30545,-78.7,-0.4991
27 May 2008 16:00,1.56905,1.57599,1.56084,1.56376,34787,-52.9,-0.3371
28 May 2008 16:00,1.56396,1.56637,1.54846,1.55178,34288,-121.8,-0.7788
29 May 2008 16:00,1.55178,1.55686,1.54617,1.55489,35088,31.1,0.2004
31 May 2008 16:00,1.55505,1.55755,1.554,1.55615,724,11.0,0.0707
01 Jun 2008 16:00,1.5561,1.55886,1.54864,1.55363,32086,-24.7,-0.1587
02 Jun 2008 16:00,1.55358,1.56279,1.54101,1.54433,31702,-92.5,-0.5954
03 Jun 2008 16:00,1.54434,1.54828,1.54195,1.54397,36417,-3.7,-0.024
04 Jun 2008 16:00,1.54397,1.56011,1.5365,1.55934,38816,153.7,0.9955
05 Jun 2008 16:00,1.55933,1.57746,1.55723,1.57727,36625,179.4,1.1505
06 Jun 2008 16:00,1.57752,1.57752,1.57752,1.57752,2,0.0,0.0
07 Jun 2008 16:00,1.57762,1.57862,1.57707,1.5777,598,0.8,0.0051
08 Jun 2008 16:00,1.5777,1.58428,1.56188,1.5645,36969,-132.0,-0.8367
09 Jun 2008 16:00,1.56451,1.56532,1.54404,1.54665,42860,-178.6,-1.1416
10 Jun 2008 16:00,1.5466,1.55868,1.54491,1.5552,34784,86.0,0.5561
11 Jun 2008 16:00,1.55515,1.55653,1.53769,1.54384,37938,-113.1,-0.7273
12 Jun 2008 16:00,1.5438,1.54834,1.53034,1.53748,42063,-63.2,-0.4094
13 Jun 2008 16:00,1.53762,1.53762,1.53749,1.53757,10,-0.5,-0.0033
14 Jun 2008 16:00,1.53815,1.54345,1.53785,1.54005,970,19.0,0.1235
15 Jun 2008 16:00,1.54005,1.55188,1.53456,1.5477,34065,76.5,0.4967
16 Jun 2008 16:00,1.5477,1.55522,1.54604,1.55105,34444,33.5,0.2165
17 Jun 2008 16:00,1.55105,1.55374,1.5463,1.55341,34466,23.6,0.1522
18 Jun 2008 16:00,1.55337,1.55861,1.54665,1.55039,48129,-29.8,-0.1918
19 Jun 2008 16:00,1.55041,1.56508,1.54917,1.56019,35169,97.8,0.6308
21 Jun 2008 16:00,1.56028,1.56188,1.56018,1.56183,254,15.5,0.0993
22 Jun 2008 16:00,1.56183,1.56318,1.54683,1.5517,42165,-101.3,-0.6486
23 Jun 2008 16:00,1.55165,1.56219,1.54916,1.55672,42012,50.7,0.3267
24 Jun 2008 16:00,1.55677,1.56864,1.55347,1.56661,27910,98.4,0.6321
25 Jun 2008 16:00,1.56651,1.57669,1.56277,1.57567,31780,91.6,0.5847
26 Jun 2008 16:00,1.57571,1.57914,1.57193,1.57893,34057,32.2,0.2044
28 Jun 2008 16:00,1.57846,1.57846,1.57689,1.57733,78,-11.3,-0.0716
29 Jun 2008 16:00,1.57733,1.58355,1.57308,1.57553,30560,-18.0,-0.1141
30 Jun 2008 16:00,1.57546,1.58266,1.57228,1.57918,32769,37.2,0.2361
01 Jul 2008 16:00,1.57913,1.58879,1.57774,1.58817,34008,90.4,0.5725
02 Jul 2008 16:00,1.58821,1.59091,1.56815,1.57028,37428,-179.3,-1.1289
03 Jul 2008 16:00,1.57038,1.57268,1.56549,1.57044,25108,0.6,0.0038
05 Jul 2008 16:00,1.56977,1.57047,1.56922,1.56932,60,-4.5,-0.0287
06 Jul 2008 16:00,1.56932,1.5753,1.56112,1.57248,42392,31.6,0.2014
07 Jul 2008 16:00,1.57253,1.57393,1.56355,1.56699,37254,-55.4,-0.3523
08 Jul 2008 16:00,1.56703,1.57494,1.56493,1.57421,42909,71.8,0.4582
09 Jul 2008 16:00,1.57422,1.58012,1.56914,1.57878,38306,45.6,0.2897
10 Jul 2008 16:00,1.5788,1.59468,1.57647,1.59333,45115,145.3,0.9203
11 Jul 2008 16:00,1.59324,1.59324,1.59324,1.59324,1,0.0,0.0
12 Jul 2008 16:00,1.59373,1.59685,1.59358,1.5965,469,27.7,0.1738
13 Jul 2008 16:00,1.59645,1.59677,1.58413,1.59069,44700,-57.6,-0.3608
14 Jul 2008 16:00,1.59075,1.60384,1.58654,1.59106,45704,3.1,0.0195
