Date,Open,High,Low,Close,Volume,Pips,Percent
28 Dec 2007 16:00,1.47185,1.4825,1.45665,1.47379,119177,19.4,0.1318
04 Jan 2008 16:00,1.47401,1.4819,1.4639,1.47717,166896,31.6,0.2144
11 Jan 2008 16:00,1.47792,1.4922,1.45891,1.46162,167080,-163.0,-1.1029
18 Jan 2008 16:00,1.46154,1.47789,1.43659,1.46763,198219,60.9,0.4167
25 Jan 2008 16:00,1.46774,1.49484,1.46584,1.47975,184272,120.1,0.8183
01 Feb 2008 16:00,1.48035,1.48487,1.44388,1.45006,192922,-302.9,-2.0461
08 Feb 2008 16:00,1.4501,1.47091,1.44814,1.4677,161045,176.0,1.2137
15 Feb 2008 16:00,1.46727,1.48631,1.46108,1.48217,145606,149.0,1.0155
22 Feb 2008 16:00,1.48232,1.52386,1.47773,1.51736,174680,350.4,2.3639
29 Feb 2008 16:00,1.51812,1.54575,1.51454,1.53507,147897,169.5,1.1165
07 Mar 2008 16:00,1.53457,1.56872,1.52825,1.56687,202731,323.0,2.1048
14 Mar 2008 16:00,1.56652,1.59035,1.53963,1.54289,201157,-236.3,-1.5084
21 Mar 2008 16:00,1.54345,1.58589,1.53405,1.57896,184793,355.1,2.3007
28 Mar 2008 16:00,1.5788,1.58965,1.55103,1.57325,206683,-55.5,-0.3515
04 Apr 2008 16:00,1.57307,1.59127,1.56266,1.58023,172310,71.6,0.4552
11 Apr 2008 16:00,1.58005,1.5984,1.56395,1.58122,188068,11.7,0.074
18 Apr 2008 16:00,1.58124,1.6019,1.55552,1.56252,182837,-187.2,-1.1839
25 Apr 2008 16:00,1.5622,1.56928,1.53599,1.5419,171508,-203.0,-1.2994
02 May 2008 16:00,1.54125,1.55938,1.52847,1.54779,153931,65.4,0.4243
09 May 2008 16:00,1.54809,1.56005,1.53648,1.55717,172731,90.8,0.5865
16 May 2008 16:00,1.5578,1.58132,1.54856,1.57571,168786,179.1,1.1497
23 May 2008 16:00,1.57564,1.58176,1.54617,1.55489,149026,-207.5,-1.3169
30 May 2008 16:00,1.55505,1.57746,1.5365,1.57727,176370,222.2,1.4289
06 Jun 2008 16:00,1.57752,1.58428,1.53034,1.53748,195214,-400.4,-2.5382
13 Jun 2008 16:00,1.53762,1.56508,1.53456,1.56019,187253,225.7,1.4679
20 Jun 2008 16:00,1.56028,1.57914,1.54683,1.57893,178178,186.5,1.1953
27 Jun 2008 16:00,1.57846,1.59091,1.56549,1.57044,159951,-80.2,-0.5081
04 Jul 2008 16:00,1.56977,1.59468,1.56112,1.59333,206036,235.6,1.5009
11 Jul 2008 16:00,1.59324,1.60384,1.57836,1.58427,212155,-89.7,-0.563
18 Jul 2008 16:00,1.58427,1.59448,1.56284,1.57045,202303,-138.2,-0.8723
25 Jul 2008 16:00,1.5698,1.57677,1.55144,1.55584,204622,-139.6,-0.8893
01 Aug 2008 16:00,1.55589,1.56307,1.49973,1.50002,244056,-558.7,-3.5909
08 Aug 2008 16:00,1.50052,1.50836,1.46587,1.46807,259926,-324.5,-2.1626
15 Aug 2008 16:00,1.46776,1.49077,1.463,1.47881,205740,110.5,0.7528
22 Aug 2008 16:00,1.4778,1.48109,1.45713,1.46685,211215,-109.5,-0.741
29 Aug 2008 16:00,1.46905,1.4718,1.41954,1.4263,219826,-427.5,-2.91
05 Sep 2008 16:00,1.42667,1.44285,1.38823,1.4221,266500,-45.7,-0.3203
12 Sep 2008 16:00,1.42235,1.4541,1.4069,1.44623,320827,238.8,1.6789
